ערבי,ערבי
ריאליות,ריאלי
דומות,דומה
מקורות,מקורה
הידרותרפיים,הידרותרפי
סמוכים,סמוך
קיבוציות,קיבוצי
כספיים,כספי
בינלאומי,בינלאומי
הדדית,הדדי
הדדיות,הדדי
חוצפנית,חוצפן
זרים,זר
הולנדיים,הולנדי
מפעלית,מפעלי
משפטיות,משפטי
קשורה,קשור
ארציים,ארצי
יחודיים,ייחודי
וותיקה,ותיק
שבועיות,שבועי
עתיקה,עתיק
דמוי,דמוי
קנדיים,קנדי
ישנים,ישן
נרחבים,נרחב
קצובה,קצוב
מוגדלים,מוגדל
משוחרררים,משוחרררים
מוגדל,מוגדל
שבועית,שבועי
מעטה,מעט
משוחררים,משוחרר
מקצועית,מקצועי
דרומית,דרומי
מזוינת,מזוין
משטרתית,משטרתי
כבדה,כבד
לבושה,לבוש
מוסלמית,מוסלמי
מסורתית,מסורתי
סגולה,סגול
משפטית,משפטי
מפורשת,מפורש
כתובים,כתוב
קשור,קשור
סידורי,סידורי
טלוויזיוניים,טלוויזיוני
הצהרתי,הצהרתי
מפעלי,מפעלי
אקטוארי,אקטוארי
מקיפה,מקיף
עתירת,עתיר
פעילה,פעיל
חודשית,חודשי
סוציאליים,סוציאלי
קיימים,קיים
נטולי,נטול
מחמירים,מחמיר
הדוקה,הדוק
תרבותיים,תרבותי
אקדמאיים,אקדמאי
פיננסי,פיננסי
יזומה,יזום
מרוכזת,מרוכז
פרטניות,פרטני
לטינית,לטיני
שלטת,שליט
אירית,אירי
ידועה,ידוע
מעשיות,מעשי
מוסרית,מוסרי
יוקרתית,יוקרתי
חריף,חריף
עגומה,עגום
ענפיים,ענפי
אומללים,אומלל
ייחודיות,ייחודי
הישגי,הישגי
תקנוני,תקנוני
כספיות,כספי
אולימפיות,אולימפי
אולימפי,אולימפי
נפלאה,נפלא
אופטימי,אופטימי
אובייקטיווית,אובייקטיבי
אטרקטיווים,אטרקטיבי
אפשריות,אפשרי
צהוב,צהוב
ביתיים,ביתי
בולטת,בולט
תמוהה,תמוה
יתום,יתום
ירוקים,ירוק
יציבה,יציב
איטלקית,איטלקי
ארגנטיני,ארגנטינאי
סורר,סורר
סדירה,סדיר
באים,בא
בודד,בודד
רצופים,רצוף
חולף,חולף
דני,דני
דרמטיות,דרמטי
יחידות,יחיד
ממשי,ממשי
צמודות,צמוד
בלעדית,בלעדי
וורודה,ורוד
סימפטית,סימפתי
נדיר,נדיר
מרשים,מרשים
ניצחית,נצחי
מעודד,מעודד
שפוף,שפוף
מעורער,מעורער
אופייניים,אופייני
גלויות,גלוי
חשובה,חשוב
עורפי,עורפי
חדיר,חדיר
דפנסיווי,דפנסיבי
התקפי,התקפי
פשוטות,פשוט
איכותי,איכותי
קבוצתי,קבוצתי
תמימי,תמים
מצויים,מצוי
שנוי,שנוי
קלוש,קלוש
בוגרות,בוגר
יעילות,יעיל
אכזרית,אכזרי
מסויים,מסוים
מבוטלת,מבוטל
טרוד,טרוד
טקטיות,טקטי
מנוגדות,מנוגד
עצבנית,עצבני
מתוחה,מתוח
אמיתיים,אמיתי
ספורטיווית,ספורטיווית
שלם,שלם
נוחים,נוח
מאוכזבים,מאוכזב
ירודה,ירוד
מוגברת,מוגבר
דלילה,דליל
קרירה,קריר
אירופי,אירופי
רבי,רב
אנוכי,אנוכי
נהדר,נהדר
נקייה,נקי
מטורפת,מטורף
אשדודי,אשדודי
ירוד,ירוד
קולני,קולני
ספורטיבי,ספורטיבי
הגנתי,הגנתי
לבנה,לבן
חלשה,חלש
משעמם,משעמם
מנוסה,מנוסה
חיוניים,חיוני
חיובית,חיובי
מתקדם,מתקדם
תכופות,תכוף
מתוכננת,מתוכנן
צרורה,צרור
ספורות,ספור
פרימיטיבית,פרימיטיבי
צעקן,צעקן
מדויק,מדויק
ראויה,ראוי
מתוסכלים,מתוסכל
בלום,בלום
פעוט,פעוט
טורדני,טורדני
בסיסיים,בסיסי
נצחית,נצחי
מדויקת,מדויק
עתידי,עתידי
מזערי,מזערי
צעירה,צעיר
שאפתנית,שאפתן
אדירה,אדיר
לוונטינים,לוונטיני
אידיאולוגיות,אידיאולוגי
משמעותית,משמעותי
רוסיה,רוסי
אינטליגנטית,אינטליגנטי
טפשים,טיפש
קרייריסטית,קרייריסטית
אגרסיווית,אגרסיבי
ארוגנטית,ארוגנטי
קומית,קומי
לבביים,לבבי
קאמרי,קאמרי
עיתונאית,עיתונאי
ממוצעת,ממוצע
אוטוביוגרפית,אוטוביוגרפי
פורמלי,פורמאלי
טיפוסי,טיפוסי
ירודות,ירוד
קומי,קומי
מצחיקה,מצחיק
מייצג,מייצג
קהילתיים,קהילתי
בודדים,בודד
קצבית,קצבי
רווקה,רווק
מלכותית,מלכותי
מושלם,מושלם
מוסיקלי,מוזיקלי
הוליוודיות,הוליוודי
סוער,סוער
רומנטי,רומנטי
צמודת,צמוד
גמישים,גמיש
יסודי,יסודי
מורכבים,מורכב
מוזרים,מוזר
מוזר,מוזר
מתוקנת,מתוקן
מזרחי,מזרחי
סולידי,סולידי
חזויה,חזוי
נמוכות,נמוך
פרואני,פרואני
מרוששת,מרושש
מוכת,מוכה
יפאני,יפני
מצוינת,מצוין
מושלמת,מושלם
הדור,הדור
מלוטש,מלוטש
דחוסה,דחוס
חורגת,חורג
ארוטי,ארוטי
ארוטיות,ארוטי
דקדקני,דקדקני
מיניות,מיני
גופנית,גופני
משפחתי,משפחתי
צרוף,צרוף
וודאי,ודאי
אדוק,אדוק
קולקטיוויסטיות,קולקטיוויסטיות
ממלכתיות,ממלכתי
מודרניות,מודרני
טרגי,טרגי
חורג,חורג
עבותה,עבות
מורכבת,מורכב
מאושרת,מאושר
כאובה,כאוב
מאופקת,מאופק
חושנית,חושני
פתוחות,פתוח
פדרלית,פדרלי
סוציאלית,סוציאלי
מוארכת,מוארך
טורקי,תורכי
טורקיות,תורכי
טורקייה,תורכי
סותרות,סותר
פסיכיאטריות,פסיכיאטרי
מסוכנות,מסוכן
רפואית,רפואי
ברלינאית,ברלינאי
מרדניות,מרדני
עמוסה,עמוס
מינית,מיני
אוראלי,אוראלי
אנאלי,אנאלי
סטטיסטיים,סטטיסטי
מדויקים,מדויק
אמפירית,אמפירי
גרמניים,גרמני
מיני,מיני
רחבה,רחב
טורקיים,תורכי
מיומנות,מיומן
כספית,כספי
אורתודוקסי,אורתודוקסי
קפדני,קפדני
נשואה,נשוי
חדת,חד
מתוקנות,מתוקן
כחוש,כחוש
מפוסטר,מפוסטר
עשוי,עשוי
עשויה,עשוי
רזה,רזה
דרוש,דרוש
יומית,יומי
מעשית,מעשי
ממושכת,ממושך
נכונים,נכון
נאותים,נאות
תקינה,תקין
פשוטים,פשוט
קונוונציונלית,קונבנציונלי
בריאותי,בריאותי
תפקודי,תפקודי
קוסמטי,קוסמטי
רגעית,רגעי
רכה,רך
נינוחה,נינוח
חלודים,חלוד
מסובך,מסובך
מותאם,מותאם
מכני,מכאני
נפשיים,נפשי
חשובים,חשוב
מרובה,מרובה
מתאימה,מתאים
אימתני,אימתני
נאים,נאה
צר,צר
עצומות,עצום
חסין,חסין
נזעמת,נזעם
מוזנח,מוזנח
פיסיולוגי,פיזיולוגי
שכלי,שכלי
כהים,כהה
בהירים,בהיר
חדים,חד
חמים,חם
אדומים,אדום
כתומים,כתום
חומים,חום
אקטיוויות,אקטיבי
קרים,קר
כחול,כחול
פאסיוויות,פסיבי
אנושיים,אנושי
סבילה,סביל
רדומים,רדום
כתום,כתום
הדרגתיים,הדרגתי
כהה,כהה
נעימה,נעים
סגול,סגול
משתנים,משתנה
תלמודית,תלמודי
עתיק,עתיק
שגרתיים,שגרתי
הולמים,הולם
עצומים,עצום
פסיכיאטריים,פסיכיאטרי
מתאימים,מתאים
פטריוטי,פטריוטי
מייגע,מייגע
אמריקנית,אמריקני
נאור,נאור
ישנות,ישן
פלשתינים,פלסטיני
רציניות,רציני
אטומי,אטומי
רגשית,רגשי
נפשית,נפשי
מירבי,מרבי
אתיופית,אתיופי
אמביוולנטיים,אמביוולנטי
איטלקי,איטלקי
יוונית,יווני
פורחת,פורח
רדומה,רדום
מואץ,מואץ
מואצת,מואץ
ספורים,ספור
עמוסים,עמוס
איטיים,איטי
פאשיסטי,פשיסטי
שרירותי,שרירותי
אזרחית,אזרחי
תקציבי,תקציבי
מרשימה,מרשים
אוטונומיים,אוטונומי
ממלכתי,ממלכתי
בריאים,בריא
פרלמנטרית,פרלמנטרי
טהורה,טהור
נוצרית,נוצרי
ניכרת,ניכר
סוציאליסטית,סוציאליסטי
דרושים,דרוש
יפהפיה,יפיפה
מנוח,מנוח
שיטתי,שיטתי
אקדמיות,אקדמי
מביך,מביך
פדראליים,פדראלי
מדינתיים,מדינתי
קשים,קשה
אקדמית,אקדמי
נוצריים,נוצרי
חוזר,חוזר
זהים,זהה
ביבליוגראפית,ביבליוגראפי
מתוכננים,מתוכנן
אוטוביוגראפי,אוטוביוגרפי
מוגנות,מוגן
זהות,זהה
שייכות,שייך
חיוביות,חיובי
טריים,טרי
קלופים,קלוף
מצוינים,מצוין
יבשה,יבש
חזקות,חזק
רצחנית,רצחני
מבולבלים,מבולבל
ברורות,ברור
טהור,טהור
מפוחדים,מפוחדים
מבוגרת,מבוגר
יגע,יגע
מיתית,מיתי
עטופת,עטוף
דק,דק
סקרן,סקרן
הומוריסטי,הומוריסטי
דידאקטי,דידקטי
אדומות,אדום
אבוד,אבוד
דמיוני,דמיוני
פעיל,פעיל
חיות,חי
משוריינת,משוריין
חסומה,חסום
רומנטיות,רומנטי
רגישות,רגיש
קבועה,קבוע
משעשעות,משעשע
עקיף,עקיף
חדישה,חדיש
משוכללת,משוכלל
טחוב,טחוב
מעולפים,מעולף
דמונית,דמוני
דמיונית,דמיוני
אקולוגי,אקולוגי
חי,חי
אמיתיות,אמיתי
מעורערת,מעורער
חדיש,חדיש
ממדי,ממדי
ממוחשב,ממוחשב
פלסטי,פלסטי
ענק,ענק
מותחם,מתח
כריזמטית,כריזמטי
רעה,רע
מעולים,מעולה
מגונים,מגונה
ססגוני,ססגוני
שחוקים,שחוק
דמוגרפית,דמוגרפי
צבעונית,צבעוני
בוהק,בוהק
ברורים,ברור
טיפוסית,טיפוסי
תפעולית,תפעולית
פתלתלים,פתלתל
מופתי,מופתי
מוצעות,מוצע
דליל,דליל
שכן,שכן
וותיקים,ותיק
מהירה,מהיר
פנוי,פנוי
רחב,רחב
חשמלית,חשמלי
מחודש,מחודש
צפונית,צפוני
ליבראלים,ליברלי
כלליות,כללי
כרוכות,כרוך
ממדיות,ממדי
עשויות,עשוי
תפוחים,תפוח
צהובים,צהוב
יבשים,יבש
שקופות,שקוף
הנדסיות,הנדסי
מבוקשת,מבוקש
סחוטה,סחוט
קטנות,קטן
דקיקות,דקיק
חיצוניים,חיצוני
ניכרים,ניכר
תקציביים,תקציבי
נבון,נבון
זולות,זול
חשמליים,חשמלי
נמוכים,נמוך
נוח,נוח
רעיל,רעיל
בטיחותי,בטיחותי
מסוכנים,מסוכן
גאה,גאה
"ז""ל","ז""ל"
עטוף,עטוף
נבוכים,נבוך
המומים,המום
ססגונית,ססגוני
מעניינת,מעניין
מרתקת,מרתק
בוהקים,בוהק
אטומים,אטום
זול,זול
מכריע,מכריע
צבוע,צבוע
תעשייתיים,תעשייתי
עשויים,עשוי
גרועים,גרוע
טרופית,טרופי
רך,רך
דקות,דק
משומש,משומש
סביבתיות,סביבתי
קלים,קל
נוחה,נוח
עמיד,עמיד
מעובדות,מעובד
נדירות,נדיר
דביק,דביק
עבות,עבה
נוגדים,נוגד
מהודקת,מהודק
אמיתית,אמיתי
דקה,דק
צרים,צר
אופייניות,אופייני
דחוס,דחוס
עבה,עבה
מועגלים,מועגלים
יקרה,יקר
חבויים,חבוי
מינימליות,מינימאלי
מתקדמים,מתקדם
סטנדרדיים,סטנדרדיים
מחמירות,מחמיר
משטרתי,משטרתי
אחורי,אחורי
זכאים,זכאי
חשאית,חשאי
הדוקים,הדוק
פאשיסטיים,פשיסטי
סובייטי,סובייטי
חשאיים,חשאי
ידועות,ידוע
היסטורית,היסטורי
פתורה,פתור
פזיזים,פזיז
חזקים,חזק
חלשים,חלש
תקועים,תקוע
הגונה,הגון
ארוכת,ארוך
המונית,המוני
מרושלת,מרושל
נרגשות,נרגש
רכים,רך
הכרחיות,הכרחי
חברתיים,חברתי
חינוכיים,חינוכי
שטחית,שטחי
ראוותנית,ראוותני
בוגרי,בוגר
שקועה,שקוע
מהולה,מהל
מהירי,מהיר
מחושב,מחושב
מבוססים,מבוסס
חולפת,חולף
מוחלשים,מוחלש
לכודה,לכוד
פעמי,פעמי
מושכים,מושך
ותיקה,ותיק
יחודית,ייחודי
כנה,כן
גדוש,גדוש
מצרית,מצרי
אסור,אסור
מושחתת,מושחת
פליליות,פלילי
יאות,יאות
מדיניות,מדיני
מבוססות,מבוסס
איטלקים,איטלקי
קונוונציונליים,קונבנציונלי
סעודית,סעודי
ידידותית,ידידותי
כווייתיים,כוויתי
טריטוריאליות,טריטוריאלי
עקובה,עקוב
מאסיווי,מסיבי
גולמי,גולמי
נהירה,נהיר
יסודית,יסודי
הולמות,הולם
כורדית,כורדי
מוגמרת,מוגמר
סגורות,סגור
רחוקות,רחוק
רחבות,רחב
מיושנות,מיושן
נדכאים,נדכא
פונדמנטליסטיות,פונדמנטליסטי
גזענית,גזעני
שמרני,שמרני
נהירים,נהיר
שלמים,שלם
טורקית,תורכי
פליליים,פלילי
שמרנים,שמרן
פיננסית,פיננסי
פטריארכלית,פטריארכלי
מועטה,מועט
פחותות,פחות
סוציאליות,סוציאלי
יומיות,יומי
עטור,עטור
רבועים,רבוע
בודדה,בודד
איראניים,איראני
בטוחות,בטוח
איסלאמים,איסלאמי
איסלאמיים,איסלאמי
דיפלומטיים,דיפלומטי
מוזלים,מוזל
הדורים,הדור
צבעוניות,צבעוני
סרוג,סרוג
מבוקשות,מבוקש
מרוכסנות,מרוכסן
משובצות,משובץ
אסתטי,אסתטי
צבעוניים,צבעוני
זוהרים,זוהר
סינתטית,סינטטי
הדורה,הדור
קלאסיות,קלאסי
קמיטים,קמיט
אזוריות,אזורי
סעודיים,סעודי
אבסולוטית,אבסולוטי
אידיאולוגית,אידיאולוגי
דרמטית,דרמטי
נבונה,נבון
מתאים,מתאים
איטית,איטי
מוטעה,מוטעה
סנדיניסטית,סנדיניסטי
סנדיניסטי,סנדיניסטי
ליגלי,לגאלי
חקלאיים,חקלאי
קלושים,קלוש
לוגיסטית,לוגיסטי
ישירות,ישיר
כוזב,כוזב
מהותית,מהותי
מרבי,מרבי
צנוע,צנוע
שמאלניים,שמאלני
אחראיות,אחראי
מהפכנית,מהפכן
אינדיאנית,אינדיאני
אחורית,אחורי
הידראולית,הידראולי
ספציפי,ספציפי
זמנית,זמני
בעייתיים,בעייתי
סובייטית,סובייטי
יתרה,יתרה
חמות,חם
עתיר,עתיר
שוות,שווה
שליליים,שלילי
כפרית,כפרי
פורנוגראפיים,פורנוגרפי
עובדתית,עובדתי
זוטרים,זוטר
זוטר,זוטר
זדוני,זדוני
פסיכית,פסיכי
ישרה,ישר
שקריות,שקרי
נטויה,נטוי
מתורבתת,מתורבת
ידוע,ידוע
מרושעות,מרושע
מטאפיסית,מטפיזי
אורווליאנית,אורווליאני
בוטה,בוטה
מקוטעת,מקוטע
מנוול,מנוול
זדוניות,זדוני
וודאית,ודאי
אפלות,אפל
כואבות,כואב
מופלאות,מופלא
עמוקות,עמוק
שמיימיות,שמימי
סוררים,סורר
נכבדים,נכבד
נפתלים,נפתל
מלאי,מלא
קפדן,קפדן
כבדות,כבד
מוריצית,מוריצית
אפלים,אפל
קונדסי,קונדסי
ברוך,ברוך
שנתיים,שנתי
שוטף,שוטף
מוסדיים,מוסדי
אוטונומית,אוטונומי
טטרים,טטארי
רוסית,רוסי
עתידה,עתיד
טטרי,טטרי
פדרטיווי,פדרטיבי
רופף,רופף
כרוך,כרוך
מונגולי,מונגולי
שקט,שקט
נושנה,נושן
איום,איום
המומה,המום
דמוית,דמוי
אורתודוקסית,אורתודוקסי
טטריות,טטרי
טטרית,טטרי
תעשייתיות,תעשייתי
טטריים,טטרי
גרנדיוזיות,גרנדיוזי
להוטה,להוט
רוסים,רוסי
רומאית,רומאי
סימפאטים,סימפתי
תיאטרלי,תיאטרלי
שייך,שייך
ותיק,ותיק
רומנטים,רומנטים
חדשימישנים,חדשימישנים
חתום,חתום
חביבים,חביב
עגומים,עגום
סימפאטי,סימפתי
חביב,חביב
סגרירי,סגרירי
צבאיות,צבאי
יזומות,יזום
שיעי,שיעי
שיעית,שיעי
סורית,סורי
לבנוניים,לבנוני
לבנונית,לבנוני
מוצלח,מוצלח
כדאי,כדאי
מוסיקלית,מוזיקלי
נעדר,נעדר
נוקשה,נוקשה
נקישתי,נקישה
דומיננטית,דומיננטי
תקשורתית,תקשורתי
חמה,חם
מרשימים,מרשים
תיאטרלית,תיאטרלי
מלווה,מלווה
מנייריסטית,מנייריסטי
צעקנית,צעקני
פומביות,פומבי
אימפרסיוניסטיים,אימפרסיוניסטי
יפאנית,יפני
סינית,סיני
קדומות,קדום
בודהיסטית,בודהיסטי
עיקריות,עיקרי
יפאניות,יפני
סיניות,סיני
קדומים,קדום
יפאניים,יפני
מסורתיים,מסורתי
מערביות,מערבי
ניסויית,ניסויי
מצודדת,מצודד
יקרות,יקר
אימפרסיוניסטיות,אימפרסיוניסטי
שוליות,שולי
מבצעית,מבצעי
מבצעי,מבצעי
ערים,ער
פיקודי,פיקודי
זמינים,זמין
טריטוריאלית,טריטוריאלי
מובחרות,מובחר
סמויה,סמוי
קבועים,קבוע
סמנטי,סמנטי
מעורים,מעורה
מיניסטריאלית,מיניסטריאלי
רווחת,רווח
אופרטיוויות,אופרטיבי
מבינות,מבין
מיניסטריאלי,מיניסטריאלי
שיטתיים,שיטתי
מבצעיות,מבצעי
אמין,אמין
אופרטיווית,אופרטיבי
משטרתיים,משטרתי
מבצעיים,מבצעי
מוגבר,מוגבר
סוציאלי,סוציאלי
עקרוני,עקרוני
קדומה,קדום
ממלכתיים,ממלכתי
הסתדרותית,הסתדרותי
מנוחים,מנוח
מופרז,מופרז
צמודה,צמוד
רווחית,רווחי
תחרותי,תחרותי
ניהולי,ניהולי
קבילים,קביל
תחתון,תחתון
קבילה,קביל
פסול,פסול
מתמיד,מתמיד
הדרגתית,הדרגתי
סיטוני,סיטונאי
נגדית,נגדי
הוגן,הוגן
פחותה,פחות
נחוצה,נחוץ
נזיל,נזיל
ריכוזיים,ריכוזי
עתידית,עתידי
מקבילות,מקביל
אובייקטיווי,אובייקטיבי
אנגלו,אנגלו
אקדמיים,אקדמי
אקדמי,אקדמי
מכובד,מכובד
אבסורדי,אבסורדי
תקציביות,תקציבי
מחקריים,מחקרי
עשירים,עשיר
מסובסדות,מסובסד
נזקקים,נזקק
פסיכומטריות,פסיכומטרי
חלקיים,חלקי
נכסף,נכסף
דמגוגיות,דמגוגי
נדרש,נדרש
טכנולוגי,טכנולוגי
אסטראטגי,אסטרטגי
תיכונית,תיכוני
עיראקיים,עיראקי
עיראקית,עיראקי
רגועים,רגוע
סובייטיים,סובייטי
תמוה,תמוה
סגורה,סגור
עיוניות,עיוני
ירושלמיים,ירושלמי
צנועות,צנוע
פוטנציאליים,פוטנציאלי
שלילית,שלילי
פרימיטיווי,פרימיטיבי
אפסית,אפסי
יחידי,יחידי
עכור,עכור
נרגזים,נרגז
חדות,חד
ממורמרים,ממורמר
חתומות,חתום
צמאי,צמא
צדדית,צדדי
מוזרות,מוזר
חיונית,חיוני
מציאותיים,מציאותי
מזוין,מזוין
הנהגתי,הנהגתי
ריבונית,ריבוני
מתונה,מתון
רופפת,רופף
הכרחי,הכרחי
ארטילרי,ארטילרי
אסטראטגיות,אסטרטגי
אסטראטגית,אסטרטגי
ביורוקרטית,ביורוקרטי
אופרטיווי,אופרטיבי
אסטראטגיים,אסטרטגי
מיותרות,מיותר
בריטיים,בריטי
צרפתיים,צרפתי
גרעיניות,גרעיני
מזרחית,מזרחי
כירורגית,כירורגית
אמור,אמור
עיוורת,עיוור
רשלנית,רשלני
מלאכותיים,מלאכותי
צלולה,צלול
גיאולוג,גיאולוג
חיובי,חיובי
מפלגתי,מפלגתי
מלכותי,מלכותי
הינדית,הינדית
ישנה,ישן
סוערות,סוער
חוקתי,חוקתי
מכוונת,מכוון
מביכה,מביך
דחופה,דחוף
וולונטארי,וולונטארי
נחוצים,נחוץ
נהוגים,נהוג
התאבדותית,התאבדותית
כרוני,כרוני
פסיכיאטרי,פסיכיאטרי
רפואיים,רפואי
אלימה,אלים
רפואי,רפואי
אובססיווית,אובססיווית
פדראלית,פדראלי
אלקטרוני,אלקטרוני
תיכוניים,תיכוני
חלופיים,חלופי
מבודד,מבודד
מצרי,מצרי
נרחב,נרחב
מצריות,מצרי
איסלאמיות,איסלאמי
ביוכימי,ביוכימי
סרטניים,סרטני
אנדוקרינולוגי,אנדוקרינולוגי
אפקטיוויות,אפקטיבי
מדעי,מדעי
משוערת,משוער
מירבית,מירבית
חריג,חריג
מסחרית,מסחרי
סרטניות,סרטני
מדויקות,מדויק
מזעריות,מזערי
ערומים,ערום
חיסונית,חיסוני
מגנטית,מגנטי
זמין,זמין
מידית,מידית
קליניות,קליני
לבנוני,לבנוני
היסטוריות,היסטורי
תקפות,תקף
מחייבות,מחייב
משמעותיות,משמעותי
אלטרנטיוויים,אלטרנטיבי
דחוף,דחוף
חופי,חופי
חליפי,חליפי
לבבית,לבבי
אדירות,אדיר
סודיות,סודי
ימי,ימי
שסועה,שסוע
בדלנית,בדלני
מעמדית,מעמדי
מאושר,מאושר
כיתתי,כיתתי
הודית,הודי
הודי,הודי
מצחיק,מצחיק
פרלמנטארית,פרלמנטרי
בדלני,בדלני
ספרתי,ספרתי
נורווגי,נורבגי
בורמזים,בורמזי
תאילנדית,תאילנדי
הודיים,הודי
בורמזי,בורמזי
המוניות,המוני
קטלנית,קטלני
חמורים,חמור
מפורש,מפורש
אמינה,אמין
עמידים,עמיד
ארסית,ארסי
פלשתינאים,פלסטיני
רפורמי,רפורמי
פלשתינאיים,פלסטיני
טלפוני,טלפוני
צריך,צריך
פוטנציאלי,פוטנציאלי
דרוזים,דרוזי
טרוריסטי,טרוריסט
טיפוליות,טיפולי
תומכת,תומך
אינטנסיווית,אינטנסיווית
לקוי,לקוי
טיפולית,טיפולי
סופית,סופי
נגדי,נגדי
קלינית,קליני
שווייצריים,שווייצריים
מדעית,מדעי
אפידמיולוגיים,אפידמיולוגיים
גשומה,גשום
בעייתיות,בעייתי
התקפית,התקפי
רציניים,רציני
איתנים,איתן
איתנה,איתן
קריטיות,קריטי
נוקשות,נוקשה
קרקעית,קרקעי
ימית,ימי
מלחמתיות,מלחמתי
גזעיים,גזעי
לבנים,לבן
סוריים,סורי
מצריים,מצרי
דיפלומטיות,דיפלומטי
ירוקות,ירוק
מגנטיים,מגנטי
אזרחי,אזרחי
עממית,עממי
נכבד,נכבד
פורמאלית,פורמאלי
פרופורציונאלי,פרופורציונלי
דרושות,דרוש
אירופיים,אירופי
סיטונאיים,סיטונאי
סיטונאית,סיטונאי
זהה,זהה
איתן,איתן
וותיקות,ותיק
סטנדרטי,סטנדרטי
פשטניות,פשטני
רוויות,רווי
שיכורים,שיכור
פצועים,פצוע
הונגרים,הונגרי
ארעיים,ארעי
מאוחדות,מאוחד
סגלגלות,סגלגל
עשירה,עשיר
נאות,נאות
כווייתי,כוויתי
סדיר,סדיר
מיועדים,מיועד
משמעותיים,משמעותי
בנוי,בנוי
הולנדית,הולנדי
מסוגנן,מסוגנן
יוקרתיים,יוקרתי
מתוק,מתוק
עצבני,עצבני
הונגרי,הונגרי
יהודיה,יהודי
אופייני,אופייני
גמיש,גמיש
זריז,זריז
שאפתן,שאפתן
שקול,שקול
תכליתי,תכליתי
רצופות,רצוף
וירטואוזי,וירטואוז
סוערים,סוער
